Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2018-06-12,45.34592819213867,45.423753444007204,45.07943599015152,45.13603715474393,67644400
2018-06-13,44.973304748535156,45.48742201526099,44.91198952894419,45.37893736680692,86553600
2018-06-14,44.99688720703125,45.178479423187866,44.860103786934765,45.173761760833635,86440400
2018-06-15,44.53465270996094,44.84595364672595,44.3978692921571,44.81529423972038,246876800
2018-06-18,44.511070251464844,44.62426895299645,44.1478858362066,44.30825396202139,73939600
2018-06-19,43.791786193847656,43.94271901773257,43.26351951098928,43.662077454917885,134314000
2018-06-20,43.98281478881836,44.147897020063795,43.801222535187,43.947441310166745,82514800
2018-06-21,43.73754119873047,44.419097668013194,43.614907167311685,44.15968021665077,102847600
2018-06-22,43.610191345214844,43.900264617780905,43.558307852752996,43.893189923219936,108801600
2018-06-25,42.96165466308594,43.61019477128706,42.62205490339157,43.25172795844052,126652400
2018-06-26,43.494632720947266,43.989882939520605,43.04890896364015,43.15503658085031,98276800
2018-06-27,43.43095016479492,44.16674702488618,43.400290762784,43.68328927831745,101141200
2018-06-28,43.746986389160156,43.91442926812382,43.346071330635276,43.41682189355687,69460800
2018-06-29,43.65501022338867,44.14554288450888,43.136178777490194,43.93329120310292,90950800
2018-07-02,44.143165588378906,44.171467960995365,43.25643588103166,43.350771125550494,70925200
2018-07-03,43.37436294555664,44.32476872776422,43.284745340770385,44.28703462064132,55819200
2018-07-05,43.72340393066406,43.961597384872015,43.45927232051685,43.69038747939566,66416800
2018-07-06,44.32948303222656,44.43796408383284,43.676225296429266,43.72810879016174,69940800
2018-07-09,44.94500732421875,44.96858844083861,44.64314168271515,44.690307514477155,79026400
2018-07-10,44.890769958496094,45.11009271096756,44.8506752202268,44.97566990105466,63756400
2018-07-11,44.30826187133789,44.756342693838846,44.2445860160065,44.454477036854996,75326000
2018-07-12,45.05113220214844,45.14074980316631,44.64549956394025,44.697383059421924,72164400
2018-07-13,45.12187957763672,45.24215298223861,45.02046962595416,45.06292139132797,50055600
2018-07-16,45.02283477783203,45.43318149269543,44.90727542559399,45.166692910813076,60172400
2018-07-17,45.15016555786133,45.249214850962154,44.619542031486176,44.74925072430432,62138000
2018-07-18,44.90255355834961,45.232721563034644,44.79171187945447,45.22800390051171,65573600
2018-07-19,45.2515869140625,45.40959441668274,44.73511264213496,44.73511264213496,81147200
2018-07-20,45.14781951904297,45.38129162443984,44.84831093697936,45.228001785572765,82704800
2018-07-23,45.187923431396484,45.27046635168146,44.70446546656228,44.96859705383744,63957600
2018-07-24,45.51572799682617,45.671378500253525,45.29168756835982,45.38601924397004,74791600
2018-07-25,45.94495391845703,45.95202861551374,45.38130999710067,45.52988583233844,66839600
2018-07-26,45.801082611083984,46.21378994746489,45.65958151348729,45.89541427713352,76304000
2018-07-27,45.03934097290039,46.032198508380596,44.83181058429597,45.9850326745397,96096000
2018-07-30,44.7869987487793,45.327054166940535,44.58890010095334,45.256303621710636,84118000
2018-07-31,44.876617431640625,45.31290950732972,44.65257701379592,44.878978062458756,157492000
2018-08-01,47.52030563354492,47.58162086147488,46.53216569994232,46.96138309102007,271742800
2018-08-02,48.909366607666016,49.14284238639819,47.24910519891767,47.30334573794805,249616000
2018-08-03,49.05086135864258,49.22773594418698,48.45891877596613,48.82446030579577,133789600
2018-08-06,49.30556106567383,49.348009238803435,48.83389550544632,49.05321826366124,101701600
2018-08-07,48.84333038330078,49.40697062018199,48.76078746552856,49.36452244431482,102349600
2018-08-08,48.876346588134766,49.00841237709659,48.23252406768446,48.59334795485617,90102000
2018-08-09,49.2607536315918,49.473001700187574,48.864552678750876,49.41404350351956,93970400
2018-08-10,49.114009857177734,49.485567490537164,48.91048227705711,49.073778122997645,98444800
2018-08-13,49.43113327026367,49.92338610751572,49.154241726398546,49.535264164259196,103563600
2018-08-14,49.639400482177734,49.83109437109607,49.28677602737051,49.73643188137967,82992000
2018-08-15,49.755367279052734,49.8736972019481,49.30334610691821,49.51397322522625,115230400
2018-08-16,50.48427963256836,50.60024064494456,50.04645747690956,50.11272194430814,114001600
2018-08-17,51.492454528808594,51.5800175244301,50.446418345260085,50.51268281942928,141708000
2018-08-20,50.9907341003418,51.87110544133441,50.90790170638591,51.615515974972475,121150800
2018-08-21,50.891326904296875,51.400147691984785,50.6523017823488,51.307850505178855,104639200
2018-08-22,50.893707275390625,51.20373113650399,50.60734723529338,50.66888111445021,76072400
2018-08-23,50.99783706665039,51.36702588882089,50.78720992522527,50.79904002989907,75532800
2018-08-24,51.15639877319336,51.331524767256205,50.907905185486186,51.26052969460536,73905600
2018-08-27,51.57765197753906,51.766980593315445,51.19662944732842,51.39068866042055,82100400
2018-08-28,51.994171142578125,52.192964560685056,51.80957673845841,51.83087525943924,91107200
2018-08-29,52.770408630371094,52.89110745651331,51.925534903087936,52.10066086863943,109019200
2018-08-30,53.25556564331055,54.01997594606434,52.63314908356902,52.83431140009816,195175200
2018-08-31,53.87087631225586,54.16433217972294,53.485119647726634,53.605814856654966,173360400
2018-09-04,54.04364013671875,54.23769932388201,53.634219632745676,54.05547385071295,109560400
2018-09-05,53.69102478027344,54.35367315366947,53.27213940080851,54.19274617173465,133332000
2018-09-06,52.7988166809082,53.80462109487018,52.37282820688396,53.539559593731255,137160000
2018-09-07,52.372825622558594,53.33602933601762,52.233197177478694,52.50298926252407,150479200
2018-09-10,51.66994857788086,52.502992310884245,51.22976108607632,52.28999626644421,158066000
2018-09-11,52.976314544677734,53.08281076636289,51.25106203103439,51.59421812808349,142996000
2018-09-12,52.31840515136719,53.24847681301907,52.0273108780994,53.23427779698521,197114800
2018-09-13,53.5821533203125,54.041273971237196,52.673380433963544,52.89820655167568,166825600
2018-09-14,52.973934173583984,53.683913646067786,52.66154508348513,53.425955304406166,127997200
2018-09-17,51.56344223022461,52.76330562803429,51.4190795969982,52.5739770516672,148780400
2018-09-18,51.64865493774414,52.50299727258675,51.38359340924579,51.54215509988807,126286800
2018-09-19,51.679412841796875,51.97523766891005,50.952868944201235,51.71017977938237,108495200
2018-09-20,52.072261810302734,52.60474642477888,51.86400000551983,52.121961963223164,106435200
2018-09-21,51.51138687133789,52.387027646018495,51.42382026606977,52.24976449154423,384986800
2018-09-24,52.252132415771484,52.363362846345964,51.26763007640745,51.31259603061541,110773600
2018-09-25,52.583457946777344,52.732554822863705,51.994173560898794,52.006007276819524,98217600
2018-09-26,52.164573669433594,52.95265155382891,52.00837727191883,52.30183684199414,95938800
2018-09-27,53.23662567138672,53.58925010243366,52.902934459235816,52.96920253094307,120724800
2018-09-28,53.423583984375,53.447247797438386,53.016528843808686,53.198754287850285,91717600
2018-10-01,53.78330612182617,54.29449216860749,53.5679484431934,53.94660196547649,94403200
2018-10-02,54.26136779785156,54.4317631714536,53.634220666637496,53.78094861179492,99152800
2018-10-03,54.92165756225586,55.2529799345801,54.37970443970897,54.44360361549401,114619200
2018-10-04,53.956077575683594,54.9879146101768,53.65788386972213,54.616356932476414,128168000
2018-10-05,53.0804328918457,54.05547386925008,52.202426924769995,53.94897766555082,134322000
2018-10-08,52.95738220214844,53.201141588936295,52.11250469969764,52.588193368222875,118655600
2018-10-09,53.69102478027344,53.78569089712608,52.59765731141301,52.92661439379682,107564000
2018-10-10,51.20372009277344,53.56795305429234,51.13035612450343,53.357325953618734,167962400
2018-10-11,50.75170135498047,51.946834254825696,50.247618357424,50.76826927692951,212497600
2018-10-12,52.56451416015625,52.746743237513996,51.31731586452513,52.164558475955246,161351600
2018-10-15,51.44038772583008,52.498257597389845,51.419089204933876,52.33969592325769,123164000
2018-10-16,52.573974609375,52.772771591453676,51.29837839581864,51.81192974297592,116736000
2018-10-17,52.3467903137207,52.68994635769821,51.90896816755255,52.60948287919308,91541600
2018-10-18,51.12326431274414,52.00363928676678,50.408550519609015,51.55871759140356,130325200
2018-10-19,51.9018669128418,52.36335286065442,51.45694527539042,51.6060421243539,132314800
2018-10-22,52.218990325927734,52.86034005758021,51.81430403669069,52.015462726587266,115168400
2018-10-23,52.71125793457031,52.834322092333316,50.81087924741952,51.078306087036204,155071200
2018-10-24,50.90316390991211,53.066234694184615,50.77300027621806,52.68048161214551,163702000
2018-10-25,52.01784133911133,52.391764375608986,51.29602799685772,51.523223066162,119423200
2018-10-26,51.18952941894531,52.11013614750111,50.3304529551545,51.09486330644962,189033600
2018-10-29,50.22868347167969,51.99179847777258,48.77322335476921,51.87346856312014,183742000
2018-10-30,50.479557037353516,50.92447519064813,49.52581793594985,49.97073608924447,146640000
2018-10-31,51.79536819458008,52.1716564405794,51.26524889935594,51.32678276350277,153435600
2018-11-01,52.59054946899414,52.62368170185567,51.3102188792331,51.84033821616022,233292800
2018-11-02,49.10218811035156,50.56237905391569,48.617034661599845,49.592075767555244,365314800
2018-11-05,47.7082633972168,48.37091177031548,46.898887056991256,48.34961324821186,264654800
2018-11-06,48.22417449951172,48.449000615453585,47.73192162049639,47.786352370196695,127531600
2018-11-07,49.68672561645508,49.7127583395969,48.30936742141667,48.74482059838714,133697600
2018-11-08,49.51338195800781,49.90048108369952,49.10015564345007,49.867233239338084,101450400
2018-11-09,48.558677673339844,48.924403878426105,48.03145938671116,48.81516253903021,137463200
2018-11-12,46.112579345703125,47.46149946228675,46.02233365648393,47.259635249162585,204542000
2018-11-13,45.65184783935547,46.82740062772841,45.46660939385389,45.5093586786769,187531600
2018-11-14,44.36231231689453,46.18620004766759,44.15569737370678,46.04845796012335,243204000
2018-11-15,45.457115173339844,45.59010651669054,44.38605290163745,44.739907715993084,185915200
2018-11-16,45.96057891845703,46.30255869558967,44.99401459922713,45.24099798063293,147713200
2018-11-19,44.13907241821289,45.28850181754832,43.93246111209579,45.122262627353955,167701200
2018-11-20,42.030189514160156,43.0965008846714,41.68108548328812,42.36029426713705,271300800
2018-11-21,41.98270797729492,42.81153410282051,41.92808729886991,42.68328983761377,124496800
2018-11-23,40.9163932800293,41.93995928124868,40.87127405903531,41.545732307356154,94496000
2018-11-26,41.46974182128906,41.54811251832869,40.434304272853666,41.37949974109404,179994000
2018-11-27,41.37949752807617,41.505364622235895,40.58154566531735,40.73115914826122,165549600
2018-11-28,42.97065734863281,43.05377515818835,41.54336616472648,41.97084109188432,184250000
2018-11-29,42.64055252075195,43.412380943681555,42.201202584356075,43.37913309502819,167080000
2018-11-30,42.4101676940918,42.82576738444724,42.042064386457206,42.81626593365804,158126000
2018-12-03,43.8920783996582,43.920575504313824,43.03475547176542,43.806583461949664,163210000
2018-12-04,41.96133041381836,43.31499758229476,41.86158689864037,42.97301774526017,165377200
2018-12-06,41.49348831176758,41.50773686933884,40.4722994088251,40.790529273726726,172393600
2018-12-07,40.01395797729492,41.43887185964096,39.96883512455502,41.20138621258329,169126400
2018-12-10,40.27756118774414,40.39392681826417,38.788525387961656,39.185125924591716,248104000
2018-12-11,40.04719161987305,40.79764324437658,39.66008899286023,40.76677258535312,189126800
2018-12-12,40.158809661865234,40.828517056992325,40.13981038220844,40.467537990997414,142510800
2018-12-13,40.598167419433594,40.98289660129505,40.265688989423055,40.48892605974861,127594400
2018-12-14,39.29912185668945,40.15407159200264,39.25162545444832,40.13507230635754,162814800
2018-12-17,38.93339538574219,39.9807079005193,38.64603617439149,39.29199738823974,177151600
2018-12-18,39.439231872558594,39.78595878885459,39.04025421520292,39.275366243130854,135366000
2018-12-19,38.20905303955078,39.76695779190644,37.78157829073558,39.42260444171222,196189200
2018-12-20,37.24486541748047,38.498789039513056,36.88151275562685,38.09268708722474,259092000
2018-12-21,35.79619598388672,37.56071550705101,35.534964052788624,37.25198356689697,382978400
2018-12-24,34.87000274658203,35.99093480050358,34.81300491166097,35.183481779293345,148676800
2018-12-26,37.325626373291016,37.33987493523967,34.84390157697942,35.21912941118522,234330000
2018-12-27,37.083377838134766,37.230621385586616,35.639468468150554,37.00975787628032,212468400
2018-12-28,37.10237121582031,37.64621522429912,36.70339718009544,37.40397891761338,169165600
2018-12-31,37.46098327636719,37.845708823973354,37.16174907379083,37.64859532308761,140014000
2019-01-02,37.503719329833984,37.7245827857424,36.62739703060972,36.78413837044897,148158800
2019-01-03,33.76807403564453,34.60639781423897,33.72295119720163,34.19317161474013,365248800
2019-01-04,35.20961380004883,35.278486653439785,34.15043005188284,34.32379352547417,234428400
2019-01-07,35.13123321533203,35.34497236963013,34.649137872444925,35.31409809069179,219111200
2019-01-08,35.800960540771484,36.05507191717408,35.27136857362246,35.51835204691937,164101200
2019-01-09,36.4089241027832,36.698656883144814,35.53497865783523,35.92920207933708,180396400
2019-01-10,36.5252799987793,36.565652109291655,35.82707186978907,36.216548044796546,143122800
2019-01-11,36.16668701171875,36.501542638359126,35.98144849990563,36.30680629526423,108092800
2019-01-14,35.62285232543945,35.92446015644314,35.43761378324668,35.82471660478118,129756800
2019-01-15,36.351924896240234,36.42791840883774,35.634717322934954,35.68696444823326,114843600
2019-01-16,36.7960319519043,37.019269071588305,36.335309151491586,36.35430844079915,122278800
2019-01-17,37.01451110839844,37.44198597490383,36.397047009696955,36.62028408574662,119284800
2019-01-18,37.24251174926758,37.49424602860928,37.043020993638514,37.404000296866236,135004000
2019-01-22,36.40654754638672,37.2211215121317,36.2450554347819,37.145127995415336,121576000
2019-01-23,36.55377960205078,36.8435122960888,36.02656133084995,36.608400270150376,92522400
2019-01-24,36.2640495300293,36.68677359804413,36.036065388764655,36.59890508773824,101766000
2019-01-25,37.46572494506836,37.5535970765076,36.6487775687618,36.92425809596469,134142000
2019-01-28,37.11899185180664,37.126116128342424,36.49203015046435,36.997871903214524,104768400
2019-01-29,36.73427200317383,37.55360024747364,36.59890709133916,37.107126146086244,166348800
2019-01-30,39.244503021240234,39.4582386532504,38.05232406307242,38.76953172900132,244439200
2019-01-31,39.52710723876953,40.13506984718842,39.08063311282435,39.44873654918918,162958400
2019-02-01,39.54609680175781,40.130309255024635,39.405977566123646,39.65059102884413,130672400
2019-02-04,40.66939926147461,40.76676920385705,39.726581365338454,39.75745564554308,125982000
2019-02-05,41.36524200439453,41.578981228642604,40.93064652495009,41.051762882070676,144406400
2019-02-06,41.37949752807617,41.69535385122478,41.049392646908444,41.476863882454516,112958400
2019-02-07,40.595787048339844,41.30824381331951,40.45329424584691,40.94251397800082,126966800
2019-02-08,40.64348602294922,40.70311205010361,40.16886153665804,40.30481062542633,95280000
2019-02-11,40.409759521484375,40.83430028954994,40.36683051801173,40.79613874916217,83973600
2019-02-12,40.75796890258789,40.784204501347254,40.47414841763224,40.569552249159045,89134000
2019-02-13,40.58863067626953,41.13719089744632,40.52662091325393,40.87722227186637,89960800
2019-02-14,40.73649978637695,40.84620963108841,40.39782441124615,40.476531198600185,87342800
2019-02-15,40.64585494995117,40.95113980664879,40.48605769209246,40.84381372471773,98507200
2019-02-19,40.76751708984375,40.88915654884462,40.4240741331249,40.47654534303019,75891200
2019-02-20,41.02986526489258,41.33753763113266,40.78182257054154,40.82952266876856,104457600
2019-02-21,40.79851150512695,41.11095129951937,40.61724969597512,40.97500585247645,68998800
2019-02-22,41.254058837890625,41.26121367050578,40.87483815215059,40.92253824934637,75652800
2019-02-25,41.5545768737793,41.94572353268566,41.487796003181955,41.53788347577221,87493600
2019-02-26,41.57841873168945,41.80976799171946,41.30175311196315,41.43054735944564,68280800
2019-02-27,41.70720672607422,41.73821342061451,41.19680814753061,41.31129272462549,111341600
2019-02-28,41.296993255615234,41.71676290033313,41.24213831860219,41.57604632138093,112861600
2019-03-01,41.731075286865234,41.774004290989986,41.234986172142804,41.56650682581731,103544800
2019-03-04,41.940948486328125,42.3941048319121,41.4925596025787,41.902786955948635,109744800
2019-03-05,41.86463165283203,41.97672889044358,41.62851124268091,41.9624192242437,78949600
2019-03-06,41.62373352050781,41.85508277180671,41.48540071586533,41.65950767718971,83241600
2019-03-07,41.14196014404297,41.60465871287591,41.0274791869895,41.46870961945666,99185600
2019-03-08,41.239749908447266,41.27791144259841,40.42644995336146,40.62202508642293,95997600
2019-03-11,42.66838073730469,42.72085192885243,41.82169411946825,41.85508454688193,128044000
2019-03-12,43.14778137207031,43.56754731458191,42.7804829879991,42.93074174869042,129870400
2019-03-13,43.33858871459961,43.71780942231808,43.15016840672244,43.46737934842093,124130000
2019-03-14,43.82035446166992,43.90860344771917,43.54130511929298,43.86089971935373,94318000
2019-03-15,44.390384674072266,44.678976254213644,43.82274735566281,44.08748706861486,156171600
2019-03-18,44.843544006347656,44.931789362919865,44.311677218092875,44.31406458834656,104879200
2019-03-19,44.48817825317383,45.07490005613711,44.34269057791804,44.92225754761337,126585600
2019-03-20,44.87693405151367,45.19414495340022,44.05886306469387,44.41661922842223,124140800
2019-03-21,46.52977752685547,46.825524007003395,45.27047580378175,45.32056328063249,204136800
2019-03-22,45.56621170043945,47.14987887158073,45.50181457067001,46.58939274805469,169630800
2019-03-25,45.01527786254883,45.788029035736734,44.50487908991449,45.6759317859226,175381200
2019-03-26,44.55017852783203,46.00267123954299,44.023086513229856,45.71169595103682,199202000
2019-03-27,44.95087432861328,45.25854305952079,44.49294682904075,45.01765519484567,119393600
2019-03-28,45.01049041748047,45.21083297191448,44.72666997905723,45.065345337062375,83121600
2019-03-29,45.303855895996094,45.334862595503004,44.96756422056934,45.27523656677985,94256000
2019-04-01,45.61153793334961,45.7164767092003,44.929415874254,45.70693814386287,111448000
2019-04-02,46.274574279785156,46.379516683711444,45.56621669256709,45.57575525688568,91062800
2019-04-03,46.5917854309082,46.866063737526034,46.06707340893333,46.090925278762874,93087200
2019-04-04,46.67286682128906,46.83504785864529,46.06468065263587,46.458210952731875,76457200
2019-04-05,46.985313415527344,47.009165284142306,46.7301122506272,46.85413541671345,74106400
2019-04-08,47.724674224853516,47.75567728467312,46.82789643538214,46.846977201039394,103526800
2019-04-09,47.58156967163086,48.380559891254,47.51717254330135,47.7771447875635,143072800
2019-04-10,47.84869384765625,47.87731681584689,47.26674323132718,47.38599528748367,86781200
2019-04-11,47.45039367675781,47.93932784783885,47.328757886390626,47.90355368575557,83603200
2019-04-12,47.43131637573242,47.73421764754132,46.796898139641456,47.51002317734974,111042800
2019-04-15,47.51718521118164,47.66506027266798,47.22620982993786,47.36215895495653,70146400
